0;213
1;228
2;241
3;252
4;262
5;269
6;271
7;273
8;280
9;282
10;286
11;287
12;291
13;294
14;302
15;307
16;307
17;309
18;310
19;310
20;310
21;313
22;316
23;316
24;316
25;317
26;319
27;319
28;320
29;321
30;322
31;324
32;324
33;324
34;324
35;328
36;328
37;329
38;329
39;330
40;332
41;333
42;334
43;334
44;337
45;338
46;338
47;338
48;340
49;341
50;342
51;344
52;345
53;347
54;348
55;348
56;349
57;351
58;352
59;355
60;356
61;357
62;358
63;360
64;361
65;364
66;365
67;367
68;370
69;372
70;373
71;374
72;374
73;375
74;376
75;376
76;376
77;377
78;378
79;381
80;382
81;383
82;384
83;384
84;385
85;385
86;386
87;388
88;388
89;389
90;391
91;392
92;397
93;398
94;401
95;403
96;407
97;408
98;409
99;409
100;410
101;411
102;412
103;413
104;413
105;415
106;416
107;416
108;418
109;419
110;419
111;419
112;419
113;419
114;419
115;419
116;421
117;421
118;422
119;424
120;425
121;426
122;426
123;426
124;427
125;427
126;427
127;428
128;428
129;430
130;430
131;431
132;431
133;431
134;431
135;431
136;432
137;432
138;432
139;432
140;432
141;434
142;435
143;435
144;437
145;437
146;437
147;438
148;438
149;438
150;438
151;438
152;438
153;438
154;438
155;438
156;438
157;438
158;439
159;440
160;440
161;441
162;441
163;441
164;443
165;444
166;446
167;448
168;450
169;451
170;454
171;456
172;458
173;459
174;461
175;463
176;464
177;465
178;468
179;469
180;469
181;469
182;470
183;471
184;471
185;471
186;471
187;472
188;472
189;475
190;475
191;475
192;475
193;475
194;476
195;477
196;477
197;477
198;477
199;479
200;480
201;480
202;480
203;480
204;482
205;482
206;483
207;483
208;483
209;483
210;487
211;487
212;487
213;488
214;489
215;490
216;490
217;490
218;492
219;493
220;493
221;493
222;493
223;494
224;495
225;496
226;496
227;496
228;497
229;498
230;498
231;498
232;498
233;498
234;498
235;499
236;499
237;499
238;499
239;499
240;499
241;499
242;500
243;500
244;500
245;500
246;500
247;501
248;501
249;501
250;501
251;501
252;502
253;502
254;503
255;503
256;504
257;505
258;507
259;508
260;509
261;510
262;511
263;514
264;515
265;515
266;517
267;519
268;519
269;519
270;520
271;525
272;525
273;527
274;529
275;529
276;531
277;531
278;533
279;534
280;535
281;538
282;539
283;539
284;539
285;539
286;539
287;539
288;539
289;541
290;542
291;543
292;544
293;545
294;546
295;547
296;547
297;548
298;548
299;550
300;550
301;550
302;550
303;551
304;552
305;552
306;553
307;554
308;555
309;555
310;555
311;555
312;555
313;555
314;556
315;556
316;556
317;556
318;556
319;556
320;557
321;557
322;557
323;557
324;557
325;557
326;557
327;557
328;557
329;557
330;557
331;557
332;557
333;558
334;558
335;558
336;559
337;559
338;560
339;560
340;560
341;560
342;560
343;560
344;560
345;561
346;561
347;561
348;561
349;561
350;561
351;562
352;562
353;562
354;562
355;562
356;562
357;563
358;563
359;563
360;563
361;563
362;563
363;563
364;564
365;564
366;564
367;564
368;564
369;564
370;564
371;564
372;564
373;564
374;564
375;564
376;564
377;564
378;564
379;564
380;564
381;564
382;564
383;564
384;564
385;564
386;564
387;564
388;564
389;564
390;564
391;564
392;564
393;564
394;564
395;564
396;564
397;564
398;564
399;564
